text,label
2016 Race Has Changed In Every Way But One: Hillary's Still On Top. First to Last re-ranks the presidential candidates at halftime.,politics
Hillary Clinton's Camp Looks For A Quick Knockout With Florida Blitz. Clinton herself or a top surrogate has been in Florida just about every day since early voting started last week.,politics
"Keeping Jobs In The United States; Start Leading By Example. In addition to the clothing line, the Trump Home collection trademark is registered in India.",politics
"Tom Price Needs Private Jets Because He's Very Busy, Trump Administration Says. Waste on a plane: Iffy reasons for extravagant air travel by several Trump Cabinet members.",politics
Why The House And Senate Health Care Bills Will Make The Opiate Epidemic Much Worse. The key to reducing physical pain is not just providing essential health benefits but also reducing economic inequality and uncertainty.,politics
Donald Trump Names Kellyanne Conway As His Presidential Counselor. Conway will be the highest-ranking woman in Trump's White House.,politics
"RNC Ripped, Ridiculed Over Presidential Debate Ban Threat. “Republicans can’t win a fair fight and they know it,"" responded DNC Chair Jaime Harrison.",politics
"Ex-Offenders Can Be Permanently Stripped Of Their Right To Vote, Iowa Supreme Court Rules. The prohibition is supported by the state's constitution.",politics
"Conservatives, Stop Scapegoating President Obama for the State of Race Relations. Many Republican politicians, pundits and loyal GOP voters have targeted President Obama as the reason for the current state of race relations in our nation. As those in the land of rock-ribbed republicanism see it, our current commander-in-chief is the primary reason that the racial situation is less than desirable.",politics
"Donald Trump Is Super Sad That Republicans Won't 'Protect Their President'. The president also claims he carried GOP lawmakers ""over the line on my back.""",politics
"Trump Rips Robert Mueller As 'Prosecutor Gone Rogue' After Paul Manafort Complaint. The special counsel says the former Trump campaign manager has been lying to prosecutors, so his plea deal is off.",politics
Trump Announces New Jobs At Company Notorious For Not Following Through. Taiwanese electronics giant Foxconn said in the past it would build a plant in the U.S. It didn't.,politics
Donald Trump Achieves Lifelong Dream Of Breaking A Record For Length. His 76-minute speech Thursday was one for the history books.,politics
"Giuliani Says Trump Repaid Lawyer For $130,000 Payment To Stormy Daniels. “It’s not campaign money; no campaign finance violation,” the former New York City mayor said.",politics
The Fragile Supremacist. If what I have I did not earn...,politics
Why Elizabeth Warren Would Have More Clout As Hillary Clinton's VP. Even Warren's Senate power can't beat White House influence.,politics
"A Progressive Firm Fired A Partner For Allegedly Assaulting A Female Staffer. Soon She Was Gone, Too.. Revolution Messaging says it didn't force out the victim. Former staffers say otherwise.",politics
"Donald Trump Would Expect Ivanka To Find New Career If She Were Sexually Harassed At Work. Defending Roger Ailes, the GOP candidate gave the saddest response to the sexual harassment scandal the former Fox News CEO is facing.",politics
White House To Tweak Birth Control Coverage Rule.,politics
"U.S. Agents Detain Afghan Family With Visas At LAX, Hold Them For Days. The father, mother and three small children were granted Special Immigrant Visas because family members risked their lives to defend the U.S. government overseas.",politics
Money in Politics: Rising in Intensity as a 2014 Election Issue. There is more and more evidence that Democrats and progressives are discovering the power of taking on big money in politics as a central issue in their campaign strategies.,politics
Here's What You Should Know About That Secret Seychelles Meeting. Robert Mueller has zeroed in on the clandestine affair in recent weeks.,politics
George Leing Loses Midterm Election Race To Jared POlis.,politics
Trump’s FBI Pick Said All The Right Things. The Question Is Whether Trump Will Let Him Be.. Christopher Wray indicated that support from FBI agents and federal prosecutors led him to accept the nomination to replace James Comey.,politics
"States Can't Legally Block Refugees, Obama Administration Reminds. The letter came after more than two dozen governors, mostly Republicans, vowed to block efforts to resettle Syrian refugees in their states following the Nov. 13 terrorist attacks in Paris.",politics
"What Democrats Must Do to Win in November. This November, Democrats will have chance to reconnect with ethnic voters and win support from them while still courting other key groups. It is not an either-or proposition.",politics
Bad News For John Boehner.,politics
"Some Women, Kids Picked Up In Raids May Be Able To Stay In U.S.. The families are still in detention.",politics
"Senate Paid Out $1.45 Million In Discrimination Settlements Since 1997, Data Shows. The taxpayer-funded settlements are documented in new data released on Thursday from the Congressional Office of Compliance.",politics
"Trump Campaign Corresponded With Its White Nationalist Delegate Long After 'Database Error'. On Tuesday, Mother Jones broke the story that the Trump campaign had selected William Johnson, a prominent white nationalist",politics
Trump Administration Repeatedly Denied There Was Any Contact With Russia During Campaign. It wasn't just one person. Or two. There's a growing list of people who had such communications.,politics
"In 2017, Dump Bill de Blasio. He has managed to piss off a sizable number of activists, parents and New Yorkers.",politics
"Inside The Chicago Program That Is Slashing Youth Crime Rates. ""They learn that the kid sitting across from them in the circle has those same fears, has those same anxieties and that it's OK.""",politics
The Senate Is About To Anger Vulture Funds And Help Puerto Rico. A bill passed Wednesday that will help the island restructure its $70 billion in debt.,politics
Trey Gowdy Injects Benghazi Into The 2016 campaign. Is Trey Gowdy planning a July surprise? The chairman of the Select Committee on Benghazi went to ground after he and his,politics
"Andrew Cuomo Agreed To Blame Bridgegate On Traffic Study, Former Christie Confidant Says. The New York governor's office denies the claim.",politics
Donald Trump's New Travel Ban Targeting Muslims May Still Be Unconstitutional. Government lawyers will have a hard time arguing that the restrictions don't amount to discrimination against Muslims.,politics
Most Americans Think Hillary Clinton Is As Relatable As Other 2016 Contenders.,politics
Senators Say Loretta Lynch Standoff Could Be Resolved This Week.,politics
U.S. And Pakistan Face Each Other On Afghanistan Threats At UN Summit. The Biden administration is looking for new ways to stop terrorist threats in Afghanistan after withdrawing all troops.,politics
Kellyanne Conway Rips Campaigns That Seek Oppo Research From 'Foreign Nationals'. The White House counselor might want to have a chat with Donald Trump Jr.,politics
"Megadonors Missing from Pro-Trump Super PAC in April. Republican presidential front-runner Donald Trump has repeatedly trashed super PACs and claimed he would run as a candidate who couldn't be bought. Through the end of April, it looked like no one really wanted to try that anyway.",politics
'Disruption' Comes to U.S. Politics. Trump & Co. appeal to voters who want to turn the system upside down.,politics
National Park Has Expertly Timed Tweets As Trump Plots Anti-Muslim Policy. They want to remind you about the incarceration of Japanese Americans during WWII.,politics
"Trump's Inaugural Speech Sounded More Like A Takeover. Friday was a triumphant day for the new president -- but you wouldn't know it from his angry, conspiratorial address.",politics
"GOP Rep. Thomas Massie Tries To Criticize Free Health Care, Stumbles On Good Idea Instead. ""How long until someone runs on the platform of #FoodStampsForAll?"" Massie tweeted.",politics
"Disability Rights Advocate Reminds Donald Trump That His Mockery Offends Real People. ""I fear the day when we elect a president who defines being an American in the narrowest possible terms,” said Anastasia Somoza.",politics
Judge Asked To Block Trump Administration's Decision To End DACA. An injunction request in California may temporarily keep the Obama-era program in place.,politics
Why Obama Should Nominate Barack Obama For The Supreme Court Vacancy. The solution to this political problem is staring at him in the mirror.,politics
"Forget Russia: Without This Outdated U.S. Law, Trump Would Have Lost Bigly. The solution is simple.",politics
